"id","timestamp","drop_count","drop_rate","avg_drop_rate","weight","delta_weight","fluctuation_deviation","status","alert","status_color","created_at"
"6843","1:27:59","6638","82.19","82.28","138.81","0","0.11","Normal","0","green","2025-10-18 14:34:15"
"6844","1:28:0","6639","83.33","82.51","138.67","-0.14","1","Normal","0","green","2025-10-18 14:34:16"
"6845","1:28:0","6639","83.33","82.51","138.67","0","1","Normal","0","green","2025-10-18 14:34:16"
"6846","1:28:1","6640","82.76","82.62","138.59","-0.08","0.17","Normal","0","green","2025-10-18 14:34:16"
"6847","1:28:2","6641","82.76","82.87","138.68","0.092","0.14","Normal","0","green","2025-10-18 14:34:17"
"6848","1:28:2","6642","82.08","82.62","138.64","-0.04","0.66","Normal","0","green","2025-10-18 14:34:18"
"6849","1:28:3","6642","82.08","82.62","138.64","0","0.66","Normal","0","green","2025-10-18 14:34:18"
"6850","1:28:4","6644","82.76","82.51","138.47","-0.173","0.3","Normal","0","green","2025-10-18 14:34:20"
"6851","1:28:4","6645","82.19","82.39","138.43","-0.043","0.25","Normal","0","green","2025-10-18 14:34:20"
"6852","1:28:5","6645","82.19","82.39","138.43","0","0.25","Normal","0","green","2025-10-18 14:34:21"
"6853","1:28:6","6647","82.19","82.42","138.2","-0.223","0.27","Normal","0","green","2025-10-18 14:34:22"
"6854","1:28:7","6648","82.76","82.53","138.2","0","0.28","Normal","0","green","2025-10-18 14:34:22"
"6855","1:28:7","6648","82.76","82.53","138.2","-0.004","0.28","Normal","0","green","2025-10-18 14:34:23"
"6856","1:28:8","6650","82.76","82.64","138.11","-0.085","0.14","Normal","0","green","2025-10-18 14:34:24"
"6857","1:28:9","6651","82.76","82.64","138.07","-0.04","0.14","Normal","0","green","2025-10-18 14:34:25"
"6858","1:28:9","6652","82.76","82.76","138.01","-0.064","0","Normal","0","green","2025-10-18 14:34:25"
"6859","1:28:10","6652","82.76","82.76","138.01","0","0","Normal","0","green","2025-10-18 14:34:26"
"6860","1:28:10","6653","82.76","82.76","138.01","0","0","Normal","0","green","2025-10-18 14:34:26"
"6861","1:28:11","6654","82.76","82.76","137.89","-0.121","0","Normal","0","green","2025-10-18 14:34:27"
"6862","1:28:12","6655","82.19","82.64","137.75","-0.137","0.55","Normal","0","green","2025-10-18 14:34:28"
"6863","1:28:12","6656","82.76","82.64","137.68","-0.069","0.14","Normal","0","green","2025-10-18 14:34:28"
"6864","1:28:13","6656","82.76","82.64","137.68","0","0.14","Normal","0","green","2025-10-18 14:34:29"
"6865","1:28:14","6658","82.76","82.64","137.59","-0.096","0.14","Normal","0","green","2025-10-18 14:34:30"
"6866","1:28:15","6659","82.76","82.64","137.59","0.003","0.14","Normal","0","green","2025-10-18 14:34:30"
"6867","1:28:15","6660","82.76","82.76","137.55","-0.039","0","Normal","0","green","2025-10-18 14:34:31"
"6868","1:28:16","6661","82.19","82.64","137.53","-0.025","0.55","Normal","0","green","2025-10-18 14:34:32"
"6869","1:28:17","6662","82.64","82.62","137.51","-0.012","0.03","Normal","0","green","2025-10-18 14:34:32"
"6870","1:28:17","6662","82.64","82.62","137.51","0","0.03","Normal","0","green","2025-10-18 14:34:33"
"6871","1:28:17","6663","82.19","82.51","137.51","0","0.38","Normal","0","green","2025-10-18 14:34:33"
"6872","1:28:18","6664","82.76","82.51","137.52","0.007","0.3","Normal","0","green","2025-10-18 14:34:34"
"6873","1:28:19","6665","82.19","82.39","137.4","-0.117","0.25","Normal","0","green","2025-10-18 14:34:35"
"6874","1:28:20","6666","82.76","82.51","137.34","-0.068","0.3","Normal","0","green","2025-10-18 14:34:36"
"6875","1:28:20","6667","82.08","82.39","137.26","-0.074","0.38","Normal","0","green","2025-10-18 14:34:36"
"6876","1:28:21","6667","82.08","82.39","137.26","0","0.38","Normal","0","green","2025-10-18 14:34:37"
"6877","1:28:22","6669","82.19","82.39","137.22","-0.039","0.25","Normal","0","green","2025-10-18 14:34:38"
"6878","1:28:23","6670","82.19","82.39","137.18","-0.047","0.25","Normal","0","green","2025-10-18 14:34:38"
"6879","1:28:23","6670","82.19","82.39","137.01","-0.169","0.25","Normal","0","green","2025-10-18 14:34:39"
"6880","1:28:24","6672","82.19","82.42","136.85","-0.16","0.27","Normal","0","green","2025-10-18 14:34:40"
"6881","1:28:25","6673","82.19","82.3","136.85","0.007","0.14","Normal","0","green","2025-10-18 14:34:41"
"6882","1:28:25","6674","82.76","82.42","136.85","0","0.41","Normal","0","green","2025-10-18 14:34:41"
"6883","1:28:26","6675","82.19","82.42","136.76","-0.092","0.27","Normal","0","green","2025-10-18 14:34:42"
"6884","1:28:27","6676","81.08","82.08","136.63","-0.129","1.22","Normal","0","green","2025-10-18 14:34:43"
"6885","1:28:27","6676","81.08","82.08","136.63","0","1.22","Normal","0","green","2025-10-18 14:34:43"
"6886","1:28:28","6678","81.63","82.08","136.55","-0.085","0.54","Normal","0","green","2025-10-18 14:34:44"
"6887","1:28:29","6679","81.63","81.86","136.55","0","0.27","Normal","0","green","2025-10-18 14:34:45"
"6888","1:28:30","6679","81.63","81.86","136.46","-0.085","0.27","Normal","0","green","2025-10-18 14:34:45"
"6889","1:28:31","6681","82.19","82.17","136.38","-0.082","0.03","Normal","0","green","2025-10-18 14:34:46"
"6890","1:28:31","6682","82.19","82.06","136.35","-0.029","0.16","Normal","0","green","2025-10-18 14:34:47"
"6891","1:28:32","6683","82.19","82.17","136.35","0","0.03","Normal","0","green","2025-10-18 14:34:47"
"6892","1:28:33","6684","82.19","82.28","136.25","-0.104","0.11","Normal","0","green","2025-10-18 14:34:49"
"6893","1:28:34","6685","82.19","82.19","136.22","-0.025","0","Normal","0","green","2025-10-18 14:34:50"
"6894","1:28:35","6687","81.63","82.06","136.12","-0.107","0.52","Normal","0","green","2025-10-18 14:34:51"
"6895","1:28:36","6688","82.19","82.06","136.1","-0.019","0.16","Normal","0","green","2025-10-18 14:34:51"
"6896","1:28:36","6688","82.19","82.06","136.1","0","0.16","Normal","0","green","2025-10-18 14:34:52"
"6897","1:28:36","6689","82.19","82.06","136.1","0","0.16","Normal","0","green","2025-10-18 14:34:52"
"6898","1:28:37","6690","82.19","82.06","136.02","-0.075","0.16","Normal","0","green","2025-10-18 14:34:53"
"6899","1:28:38","6691","82.08","82.06","135.86","-0.162","0.03","Normal","0","green","2025-10-18 14:34:54"
"6900","1:28:39","6692","82.19","82.17","135.82","-0.037","0.03","Normal","0","green","2025-10-18 14:34:54"
"6901","1:28:39","6693","81.63","82.06","135.73","-0.09","0.52","Normal","0","green","2025-10-18 14:34:55"
"6902","1:28:40","6694","82.19","82.06","135.73","0","0.16","Normal","0","green","2025-10-18 14:34:56"
"6903","1:28:41","6695","81.63","81.94","135.59","-0.137","0.38","Normal","0","green","2025-10-18 14:34:57"
"6904","1:28:42","6696","81.63","81.86","135.51","-0.082","0.27","Normal","0","green","2025-10-18 14:34:57"
"6905","1:28:42","6696","81.63","81.86","135.6","0.092","0.27","Normal","0","green","2025-10-18 14:34:58"
"6906","1:28:43","6698","82.19","81.74","135.44","-0.167","0.55","Normal","0","green","2025-10-18 14:34:59"
"6907","1:28:44","6699","81.63","81.63","135.39","-0.051","0","Normal","0","green","2025-10-18 14:34:59"
"6908","1:28:44","6699","81.63","81.63","135.39","0","0","Normal","0","green","2025-10-18 14:35:00"
"6909","1:28:45","6700","81.63","81.63","135.39","0","0","Normal","0","green","2025-10-18 14:35:01"
"6910","1:28:45","6701","82.19","81.74","135.32","-0.064","0.55","Normal","0","green","2025-10-18 14:35:01"
"6911","1:28:46","6701","82.19","81.74","135.19","-0.132","0.55","Normal","0","green","2025-10-18 14:35:02"
"6912","1:28:47","6703","82.19","81.86","135.14","-0.05","0.41","Normal","0","green","2025-10-18 14:35:03"
"6913","1:28:47","6704","81.08","81.74","135.04","-0.097","0.81","Normal","0","green","2025-10-18 14:35:03"
"6914","1:28:48","6704","81.08","81.74","135.04","0","0.81","Normal","0","green","2025-10-18 14:35:03"
"6915","1:28:48","6705","82.19","81.86","135.04","0","0.41","Normal","0","green","2025-10-18 14:35:04"
"6916","1:28:49","6706","81.08","81.63","135.04","-0.008","0.68","Normal","0","green","2025-10-18 14:35:05"
"6917","1:28:49","6706","81.08","81.63","134.93","-0.104","0.68","Normal","0","green","2025-10-18 14:35:05"
"6918","1:28:50","6708","80.54","81.41","134.89","-0.043","1.07","Normal","0","green","2025-10-18 14:35:06"
"6919","1:28:51","6709","82.19","81.63","134.83","-0.061","0.68","Normal","0","green","2025-10-18 14:35:07"
"6920","1:28:52","6710","81.08","81.41","134.76","-0.062","0.41","Normal","0","green","2025-10-18 14:35:08"
"6921","1:28:52","6710","81.08","81.41","134.76","0","0.41","Normal","0","green","2025-10-18 14:35:08"
"6922","1:28:53","6712","80.54","81.3","134.73","-0.035","0.94","Normal","0","green","2025-10-18 14:35:09"
"6923","1:28:54","6713","82.76","81.74","134.73","-0.003","1.24","Normal","0","green","2025-10-18 14:35:10"
"6924","1:28:54","6713","82.76","81.74","134.73","0","1.24","Normal","0","green","2025-10-18 14:35:10"
"6925","1:28:55","6714","80.54","81.41","134.65","-0.081","1.07","Normal","0","green","2025-10-18 14:35:11"
"6926","1:28:56","6715","82.19","81.63","134.54","-0.111","0.68","Normal","0","green","2025-10-18 14:35:11"
"6927","1:28:56","6716","80.54","81.3","134.54","0","0.94","Normal","0","green","2025-10-18 14:35:12"
"6928","1:28:57","6716","80.54","81.3","134.49","-0.044","0.94","Normal","0","green","2025-10-18 14:35:12"
"6929","1:28:58","6718","81.08","81.3","134.41","-0.086","0.27","Normal","0","green","2025-10-18 14:35:14"
"6930","1:28:59","6719","82.19","81.63","134.3","-0.105","0.68","Normal","0","green","2025-10-18 14:35:14"
"6931","1:28:59","6719","82.19","81.63","134.3","0","0.68","Normal","0","green","2025-10-18 14:35:15"
"6932","1:29:0","6721","82.19","81.61","134.17","-0.13","0.71","Normal","0","green","2025-10-18 14:35:16"
"6933","1:29:1","6722","80.54","81.28","134.12","-0.05","0.91","Normal","0","green","2025-10-18 14:35:17"
"6934","1:29:1","6723","82.19","81.5","134.04","-0.078","0.85","Normal","0","green","2025-10-18 14:35:17"
"6935","1:29:2","6723","82.19","81.5","134.03","-0.01","0.85","Normal","0","green","2025-10-18 14:35:18"
"6936","1:29:3","6725","81.63","81.39","133.98","-0.051","0.3","Normal","0","green","2025-10-18 14:35:19"
"6937","1:29:4","6726","80.54","81.06","133.94","-0.042","0.64","Normal","0","green","2025-10-18 14:35:19"
"6938","1:29:4","6727","82.19","81.39","133.94","0","0.99","Normal","0","green","2025-10-18 14:35:20"
"6939","1:29:5","6728","80.54","81.06","133.93","-0.007","0.64","Normal","0","green","2025-10-18 14:35:21"
"6940","1:29:6","6729","80.97","81.17","133.79","-0.146","0.24","Normal","0","green","2025-10-18 14:35:22"
"6941","1:29:6","6729","80.97","81.17","133.79","0","0.24","Normal","0","green","2025-10-18 14:35:22"
"6942","1:29:7","6730","81.63","81.17","133.71","-0.075","0.57","Normal","0","green","2025-10-18 14:35:22"
"6943","1:29:7","6731","80.54","81.17","133.63","-0.085","0.78","Normal","0","green","2025-10-18 14:35:23"
"6944","1:29:8","6732","81.08","80.95","133.63","0","0.16","Normal","0","green","2025-10-18 14:35:24"
"6945","1:29:9","6733","81.63","81.17","133.59","-0.036","0.57","Normal","0","green","2025-10-18 14:35:25"
"6946","1:29:10","6734","80.54","81.08","133.5","-0.087","0.67","Normal","0","green","2025-10-18 14:35:25"
"6947","1:29:10","6735","82.08","81.17","133.5","-0.001","1.12","Normal","0","green","2025-10-18 14:35:26"
"6948","1:29:11","6735","82.08","81.17","133.5","0","1.12","Normal","0","green","2025-10-18 14:35:26"
"6949","1:29:11","6736","80","81.06","133.4","-0.099","1.31","Normal","0","green","2025-10-18 14:35:27"
"6950","1:29:12","6737","82.19","81.28","133.28","-0.124","1.12","Normal","0","green","2025-10-18 14:35:28"
"6951","1:29:12","6738","80","80.95","133.28","0","1.17","Normal","0","green","2025-10-18 14:35:28"
"6952","1:29:13","6739","82.19","81.28","133.18","-0.096","1.12","Normal","0","green","2025-10-18 14:35:29"
"6953","1:29:14","6740","79.89","80.84","133.13","-0.054","1.17","Normal","0","green","2025-10-18 14:35:30"
"6954","1:29:14","6740","79.89","80.84","133.12","-0.008","1.17","Normal","0","green","2025-10-18 14:35:30"
"6955","1:29:16","6742","80","80.84","133.09","-0.033","1.04","Normal","0","green","2025-10-18 14:35:31"
"6956","1:29:16","6743","82.19","81.28","133.09","0","1.12","Normal","0","green","2025-10-18 14:35:32"
"6957","1:29:17","6743","82.19","81.28","133.13","0.039","1.12","Normal","0","green","2025-10-18 14:35:32"
"6958","1:29:17","6744","80","80.84","133.13","0","1.04","Normal","0","green","2025-10-18 14:35:33"
"6959","1:29:18","6746","79.89","80.84","132.87","-0.253","1.17","Normal","0","green","2025-10-18 14:35:34"
"6960","1:29:19","6747","82.19","81.28","132.8","-0.071","1.12","Normal","0","green","2025-10-18 14:35:35"
"6961","1:29:20","6748","80","80.84","132.82","0.014","1.04","Normal","0","green","2025-10-18 14:35:36"
"6962","1:29:20","6748","80","80.84","132.82","0","1.04","Normal","0","green","2025-10-18 14:35:36"
"6963","1:29:21","6750","80","80.73","132.75","-0.067","0.91","Normal","0","green","2025-10-18 14:35:37"
"6964","1:29:22","6751","82.08","81.17","132.61","-0.146","1.12","Normal","0","green","2025-10-18 14:35:38"
"6965","1:29:23","6751","82.08","81.17","132.49","-0.115","1.12","Normal","0","green","2025-10-18 14:35:38"
"6966","1:29:24","6753","82.19","81.17","132.39","-0.097","1.26","Normal","0","green","2025-10-18 14:35:39"
"6967","1:29:24","6754","80","80.84","132.29","-0.1","1.04","Normal","0","green","2025-10-18 14:35:40"
"6968","1:29:25","6754","80","80.84","132.29","0","1.04","Normal","0","green","2025-10-18 14:35:41"
"6969","1:29:26","6756","80.54","80.75","132.2","-0.094","0.27","Normal","0","green","2025-10-18 14:35:42"
"6970","1:29:27","6757","80.97","80.95","132.14","-0.054","0.03","Normal","0","green","2025-10-18 14:35:43"
"6971","1:29:27","6758","80.54","80.62","132.12","-0.021","0.11","Normal","0","green","2025-10-18 14:35:44"
"6972","1:29:28","6759","81.08","80.84","132.07","-0.058","0.3","Normal","0","green","2025-10-18 14:35:44"
"6973","1:29:29","6760","80.54","80.73","132.07","0","0.24","Normal","0","green","2025-10-18 14:35:45"
"6974","1:29:30","6761","80.54","80.73","132.02","-0.049","0.24","Normal","0","green","2025-10-18 14:35:45"
"6975","1:29:30","6762","80.54","80.65","131.91","-0.103","0.13","Normal","0","green","2025-10-18 14:35:46"
"6976","1:29:31","6763","81.08","80.75","131.83","-0.081","0.41","Normal","0","green","2025-10-18 14:35:47"
"6977","1:29:32","6764","80.54","80.65","131.77","-0.062","0.13","Normal","0","green","2025-10-18 14:35:47"
"6978","1:29:32","6764","80.54","80.65","131.77","0","0.13","Normal","0","green","2025-10-18 14:35:48"
"6979","1:29:33","6765","80.54","80.65","131.76","-0.014","0.13","Normal","0","green","2025-10-18 14:35:48"
"6980","1:29:33","6766","80.54","80.65","131.76","0","0.13","Normal","0","green","2025-10-18 14:35:49"
"6981","1:29:34","6766","80.54","80.65","131.67","-0.086","0.13","Normal","0","green","2025-10-18 14:35:49"
"6982","1:29:35","6768","80.54","80.54","131.61","-0.065","0","Normal","0","green","2025-10-18 14:35:51"
"6983","1:29:36","6769","81.08","80.65","131.52","-0.087","0.54","Normal","0","green","2025-10-18 14:35:52"
"6984","1:29:36","6770","80","80.54","131.47","-0.044","0.67","Normal","0","green","2025-10-18 14:35:52"
"6985","1:29:37","6770","80","80.54","131.47","0","0.67","Normal","0","green","2025-10-18 14:35:52"
"6986","1:29:37","6771","81.08","80.65","131.42","-0.05","0.54","Normal","0","green","2025-10-18 14:35:53"
"6987","1:29:38","6772","80","80.54","131.42","0","0.67","Normal","0","green","2025-10-18 14:35:54"
"6988","1:29:39","6773","81.08","80.65","131.39","-0.037","0.54","Normal","0","green","2025-10-18 14:35:54"
"6989","1:29:39","6773","81.08","80.65","131.26","-0.124","0.54","Normal","0","green","2025-10-18 14:35:55"
"6990","1:29:40","6775","81.08","80.65","131.21","-0.053","0.54","Normal","0","green","2025-10-18 14:35:56"
"6991","1:29:41","6776","79.89","80.41","131.19","-0.021","0.64","Normal","0","green","2025-10-18 14:35:56"
"6992","1:29:41","6776","79.89","80.41","131.19","0","0.64","Normal","0","green","2025-10-18 14:35:57"
"6993","1:29:42","6778","80","80.41","131.09","-0.104","0.51","Normal","0","green","2025-10-18 14:35:58"
"6994","1:29:43","6779","81.08","80.62","130.95","-0.135","0.57","Normal","0","green","2025-10-18 14:35:59"
"6995","1:29:43","6779","81.08","80.62","131.01","0.062","0.57","Normal","0","green","2025-10-18 14:36:00"
"6996","1:29:45","6781","81.08","80.54","130.9","-0.112","0.68","Normal","0","green","2025-10-18 14:36:00"
"6997","1:29:45","6782","80.43","80.41","130.8","-0.096","0.03","Normal","0","green","2025-10-18 14:36:01"
"6998","1:29:46","6783","79.47","80.3","130.8","0","1.03","Normal","0","green","2025-10-18 14:36:02"
"6999","1:29:47","6784","81.08","80.3","130.78","-0.024","0.97","Normal","0","green","2025-10-18 14:36:03"
"7000","1:29:48","6785","79.47","80.3","130.66","-0.117","1.03","Normal","0","green","2025-10-18 14:36:03"
"7001","1:29:48","6786","81.08","80.3","130.54","-0.128","0.97","Normal","0","green","2025-10-18 14:36:04"
"7002","1:29:49","6787","80.43","80.3","130.53","-0.004","0.16","Normal","0","green","2025-10-18 14:36:05"
"7003","1:29:50","6788","79.47","80.3","130.48","-0.053","1.03","Normal","0","green","2025-10-18 14:36:05"
"7004","1:29:50","6788","79.47","80.3","130.48","0","1.03","Normal","0","green","2025-10-18 14:36:06"
"7005","1:29:51","6790","80","80.3","130.4","-0.076","0.37","Normal","0","green","2025-10-18 14:36:07"
"7006","1:29:52","6791","81.08","80.3","130.35","-0.053","0.97","Normal","0","green","2025-10-18 14:36:08"
"7007","1:29:52","6791","81.08","80.3","130.35","0","0.97","Normal","0","green","2025-10-18 14:36:08"
"7008","1:29:53","6793","81.52","80.73","133.48","3.128","0.98","Normal","0","green","2025-10-18 14:36:09"
"7009","1:29:54","6794","84.51","81.5","133.48","0","3.69","Normal","0","green","2025-10-18 14:36:10"
"7010","1:29:54","6794","84.51","81.5","123.94","-9.541","3.69","Normal","0","green","2025-10-18 14:36:10"
"7011","1:29:55","6795","85.11","82.51","123.94","0","3.15","Normal","0","green","2025-10-18 14:36:11"
"7012","1:29:56","6796","78.95","82.06","129.46","5.523","3.79","Normal","0","green","2025-10-18 14:36:11"
